1191.548,35
1191.663,38
1191.793,68
1191.919,57
1191.994,70
1192.09,47
1192.198,75
1192.317,24
1192.431,84
1192.53,73
1192.62,57
1192.733,25
1192.866,140
1192.981,48
1193.081,106
1193.191,97
1193.28,75
1193.4,140
1193.509,91
1193.607,85
1193.707,82
1193.824,75
1193.933,42
1193.97,105
1194.086,45
1194.266,85
1194.378,109
1194.509,156
1194.595,303
1194.684,297
1194.783,710
1194.897,989
1195.012,1213
1195.135,1694
1195.208,1717
1195.309,1653
1195.416,1498
1195.531,1260
1195.629,872
1195.729,393
1195.818,274
1195.933,194
1196.047,262
1196.171,232
1196.269,243
1196.347,188
1196.469,131
1196.567,94
1196.68,68
1196.778,93
1196.879,52
1196.984,81
1197.114,63
1197.212,74
1197.314,74
1197.406,65
