-12304.747,5
-12304.729,18
-12304.686,10
-12304.645,16
-12304.591,9
-12304.515,12
-12304.41,30
-12304.323,11
-12304.244,10
-12304.162,12
-12304.051,6
-12303.907,11
-12303.811,10
-12303.732,14
-12303.655,10
-12303.552,11
-12303.44,15
-12303.347,21
-12303.272,16
-12303.187,13
-12303.073,14
-12302.939,20
-12302.84,16
-12302.772,17
-12302.699,25
-12302.607,19
-12302.499,23
-12302.414,24
-12302.332,19
-12302.242,18
-12302.132,20
-12301.986,25
-12301.894,28
-12301.819,26
-12301.739,42
-12301.645,42
-12301.525,49
-12301.439,58
-12301.362,55
-12301.273,52
-12301.164,55
-12301.027,37
-12300.944,29
-12300.874,29
-12300.81,26
-12300.721,43
-12300.615,32
-12300.541,41
-12300.477,63
-12300.399,77
-12300.289,90
-12300.148,85
-12300.05,60
-12299.976,123
-12299.899,281
-12299.795,65535
-12299.689,65535
-12299.609,65535
-12299.539,65535
-12299.459,65535
-12299.353,297
-12299.211,95
-12299.121,67
-12299.052,78
-12298.974,75
-12298.872,96
-12298.756,65
-12298.675,37
-12298.604,24
-12298.518,25
-12298.4,35
-12298.262,54
-12298.165,47
-12298.079,31
-12297.994,31
-12297.881,23
-12297.764,27
-12297.674,18
-12297.602,11
-12297.521,9
-12297.403,11
-12297.262,15
-12297.164,10
-12297.086,9
-12297.0,13
-12296.899,14
-12296.785,13
-12296.693,10
-12296.618,17
-12296.537,22
-12296.423,20
-12296.276,17
-12296.18,20
-12296.097,25
-12296.009,14
-12295.903,20
-12295.787,12
-12295.698,18
-12295.617,10
-12295.529,13
-12295.408,7
-12295.267,18
-12295.17,5
-12295.09,4
-12295.009,6
-12294.907,15
-12294.799,9
-12294.707,9
-12294.634,9
-12294.553,21
-12294.429,15
-12294.286,6
