155530.471,13.0
155530.561,14.0
155530.952,18.0
155531.374,12.0
155531.807,17.0
155532.26,13.0
155532.678,13.0
155533.069,15.0
155533.463,19.0
155533.878,16.0
155534.311,21.0
155534.741,20.0
155535.186,21.0
155535.659,20.0
155536.163,20.0
155536.628,22.0
155537.049,25.0
155537.483,17.0
155537.932,21.0
155538.393,21.0
155538.842,19.0
155539.307,18.0
155539.819,13.0
155540.346,13.0
155540.811,13.0
155541.249,12.0
155541.69,14.0
155542.143,12.0
155542.573,14.0
155542.979,17.0
155543.405,16.0
155543.889,14.0
155544.428,14.0
155544.92,20.0
155545.385,25.0
155545.862,23.0
155546.354,25.0
155546.815,24.0
155547.264,24.0
155547.733,22.0
155548.241,28.0
155548.737,20.0
155549.221,23.0
155549.721,30.0
155550.233,22.0
155550.694,20.0
155551.12,20.0
155551.549,11.0
155552.006,18.0
155552.463,17.0
155552.881,12.0
155553.327,16.0
155553.807,13.0
155554.323,19.0
155554.792,18.0
155555.233,26.0
155555.682,30.0
155556.174,32.0
155556.631,34.0
155557.061,28.0
155557.514,31.0
155558.022,27.0
155558.542,34.0
155559.026,40.0
155559.51,43.0
155560.006,53.0
155560.491,52.0
155560.932,55.0
155561.362,52.0
155561.807,52.0
155562.295,55.0
155562.776,54.0
155563.276,54.0
155563.815,51.0
155564.378,40.0
155564.87,34.0
155565.342,23.0
155565.835,19.0
155566.346,24.0
155566.815,22.0
155567.288,24.0
155567.811,23.0
155568.385,24.0
155568.901,23.0
155569.385,20.0
155569.866,22.0
155570.358,22.0
155570.799,13.0
155571.229,14.0
155571.682,13.0
155572.17,8.0
155572.663,12.0
155573.143,6.0
155573.643,8.0
155574.167,7.0
155574.647,8.0
155575.1,7.0
155575.557,7.0
155576.053,9.0
155576.549,8.0
155577.018,10.0
155577.506,10.0
155578.057,12.0
155578.506,12.0
155578.983,14.0
155579.456,8.0
155579.944,12.0
155580.444,14.0
155580.889,12.0
155581.323,14.0
