1196.555,15.0
1196.555,13.0
1196.559,6.0
1196.578,14.0
1196.613,18.0
1196.727,8.0
1196.849,19.0
1196.899,15.0
1196.941,24.0
1196.986,23.0
1197.04,37.0
1197.093,50.0
1197.143,75.0
1197.192,115.0
1197.242,146.0
1197.292,182.0
1197.341,201.0
1197.391,216.0
1197.444,220.0
1197.494,205.0
1197.543,181.0
1197.593,143.0
1197.643,100.0
1197.692,70.0
1197.742,34.0
1197.795,28.0
1197.845,30.0
1197.894,47.0
1197.948,87.0
1197.997,122.0
1198.047,160.0
1198.096,189.0
1198.15,189.0
1198.199,181.0
1198.253,160.0
1198.302,124.0
1198.352,83.0
1198.402,51.0
1198.451,30.0
1198.505,12.0
1198.554,4.0
1198.604,10.0
1198.653,17.0
1198.703,27.0
1198.753,29.0
1198.802,32.0
1198.852,23.0
1198.901,16.0
1198.951,13.0
1199.004,4.0
1199.05,13.0
1199.104,13.0
1199.153,14.0
1199.199,7.0
1199.252,6.0
1199.302,6.0
1199.351,6.0
1199.401,8.0
1199.451,7.0
1199.5,8.0
1199.55,8.0
1199.599,9.0
1199.649,10.0
1199.699,11.0
