70.0,91
70.5,33
71.0,43
71.5,36
72.0,67
72.5,90
73.0,73
73.5,74
74.0,87
74.5,23
75.0,78
75.5,69
76.0,20
76.5,81
77.0,73
77.5,86
78.0,77
78.5,90
79.0,97
79.5,83
80.0,64
80.5,92
81.0,92
81.5,79
82.0,57
82.5,73
83.0,86
83.5,72
84.0,73
84.5,79
85.0,74
85.5,94
86.0,72
86.5,69
87.0,81
87.5,69
88.0,69
88.5,59
89.0,75
89.5,54
90.0,67
90.5,79
91.0,59
91.5,27
92.0,66
92.5,69
93.0,46
93.5,66
94.0,61
94.5,52
95.0,80
95.5,59
96.0,55
96.5,38
97.0,60
97.5,52
98.0,42
98.5,46
99.0,60
99.5,47
100.0,48
100.5,58
101.0,45
101.5,67
102.0,44
102.5,55
103.0,68
103.5,64
104.0,53
104.5,64
105.0,74
105.5,94
106.0,108
106.5,84
107.0,76
107.5,80
108.0,82
108.5,83
109.0,89
109.5,86
110.0,84
110.5,92
111.0,97
111.5,98
112.0,110
112.5,100
113.0,101
113.5,90
114.0,102
114.5,96
115.0,99
115.5,98
116.0,101
116.5,106
117.0,102
117.5,101
118.0,83
118.5,102
119.0,90
119.5,112
120.0,88
120.5,106
121.0,104
121.5,115
122.0,98
122.5,107
123.0,107
123.5,103
124.0,106
124.5,93
125.0,107
125.5,108
126.0,105
126.5,99
127.0,92
127.5,102
128.0,97
128.5,91
129.0,97
129.5,102
130.0,102
130.5,109
131.0,115
131.5,110
132.0,96
132.5,114
133.0,97
133.5,87
134.0,80
134.5,101
135.0,103
135.5,99
136.0,111
136.5,102
137.0,103
137.5,110
138.0,88
138.5,108
139.0,97
139.5,112
140.0,104
140.5,90
141.0,95
141.5,94
142.0,120
142.5,106
143.0,101
143.5,105
144.0,97
144.5,104
145.0,98
145.5,89
146.0,106
146.5,98
147.0,105
147.5,86
148.0,104
148.5,98
149.0,124
149.5,89
150.0,92
150.5,104
151.0,88
151.5,89
152.0,116
152.5,100
153.0,102
153.5,86
154.0,104
154.5,87
155.0,72
155.5,115
156.0,74
156.5,110
157.0,81
157.5,73
158.0,79
158.5,79
159.0,88
159.5,43
160.0,44
160.5,56
161.0,61
161.5,82
162.0,52
162.5,74
163.0,50
163.5,76
164.0,58
164.5,57
165.0,47
165.5,58
166.0,49
166.5,49
167.0,46
167.5,60
168.0,65
168.5,57
169.0,64
169.5,48
170.0,47
