-4689.989,80
-4689.965,52
-4689.934,69
-4689.91,69
-4689.873,81
-4689.823,76
-4689.772,98
-4689.725,59
-4689.663,48
-4689.608,83
-4689.565,50
-4689.523,33
-4689.481,104
-4689.439,90
-4689.401,94
-4689.34,130
-4689.289,131
-4689.23,142
-4689.178,188
-4689.129,168
-4689.075,151
-4689.028,100
-4688.986,85
-4688.927,59
-4688.879,102
-4688.833,105
-4688.775,121
-4688.721,132
-4688.668,99
-4688.609,125
-4688.565,158
-4688.524,132
-4688.477,211
-4688.429,310
-4688.385,430
-4688.325,542
-4688.264,704
-4688.202,807
-4688.135,956
-4688.084,986
-4688.024,1104
-4687.99,1102
-4687.956,1050
-4687.904,1092
-4687.863,1031
-4687.811,887
-4687.759,782
-4687.713,676
-4687.668,564
-4687.613,398
-4687.574,327
-4687.512,202
-4687.484,182
-4687.436,128
-4687.383,86
-4687.334,137
-4687.276,139
-4687.215,153
-4687.157,165
-4687.095,124
-4687.047,108
-4687.009,123
-4686.958,140
-4686.912,108
-4686.862,110
-4686.814,103
-4686.767,73
-4686.706,93
-4686.663,111
-4686.61,74
-4686.557,85
-4686.498,53
-4686.458,110
-4686.418,121
-4686.376,80
-4686.312,99
-4686.259,80
-4686.193,76
