-3008.587,26.0
-3006.408,25.0
-3004.475,27.0
-3002.327,31.0
-3000.35,37.0
-2998.326,32.0
-2996.32,25.0
-2994.384,27.0
-2992.483,49.0
-2990.404,26.0
-2988.358,40.0
-2986.434,54.0
-2984.385,40.0
-2982.48,13.0
-2980.552,31.0
-2978.556,46.0
-2976.666,22.0
-2974.739,42.0
-2972.763,19.0
-2970.821,26.0
-2968.929,34.0
-2966.927,21.0
-2965.041,35.0
-2963.161,37.0
-2961.183,36.0
-2959.228,14.0
-2957.253,20.0
-2955.236,17.0
-2953.255,46.0
-2951.244,29.0
-2949.307,23.0
-2947.386,36.0
-2945.423,20.0
-2943.512,36.0
-2941.545,13.0
-2939.637,36.0
-2937.724,30.0
-2935.707,56.0
-2933.829,26.0
-2931.879,32.0
-2929.899,14.0
-2927.964,29.0
-2926.01,33.0
-2924.076,13.0
-2922.089,54.0
-2920.15,25.0
-2918.226,45.0
-2916.256,33.0
-2914.328,39.0
-2912.493,41.0
-2910.518,33.0
-2908.671,40.0
-2906.799,39.0
-2904.944,42.0
-2903.146,52.0
-2901.164,63.0
-2899.279,44.0
-2897.407,30.0
-2895.418,19.0
-2893.555,52.0
-2891.643,18.0
-2889.735,26.0
-2887.799,20.0
-2885.831,30.0
-2883.805,43.0
-2881.883,31.0
-2879.884,24.0
-2877.891,41.0
-2876.051,39.0
-2874.075,20.0
-2872.118,28.0
-2870.199,25.0
-2868.228,26.0
-2866.258,25.0
-2864.23,41.0
-2862.247,48.0
-2860.278,23.0
-2858.29,6.0
-2856.312,34.0
-2854.359,28.0
-2852.375,28.0
-2850.401,14.0
-2848.329,15.0
-2846.424,20.0
-2844.49,23.0
-2842.53,60.0
-2840.672,33.0
-2838.824,42.0
-2836.846,25.0
-2834.99,43.0
-2833.04,22.0
-2831.065,14.0
-2829.091,45.0
-2827.167,16.0
-2825.275,15.0
-2823.408,11.0
-2821.507,47.0
-2819.65,22.0
-2817.685,22.0
-2815.743,30.0
-2813.799,23.0
-2811.635,18.0
-2809.68,32.0
-2807.67,36.0
-2805.71,62.0
-2803.729,35.0
-2801.769,23.0
-2799.842,29.0
-2797.876,27.0
-2795.881,10.0
-2793.857,24.0
-2791.869,21.0
-2789.832,15.0
-2787.893,37.0
-2786.005,20.0
-2784.015,36.0
-2782.048,14.0
-2780.138,23.0
-2778.039,24.0
-2776.054,11.0
-2774.112,24.0
-2771.975,21.0
-2770.042,37.0
-2768.13,26.0
-2766.064,22.0
-2764.185,27.0
-2762.227,28.0
-2760.227,41.0
-2758.162,37.0
-2756.048,21.0
-2754.112,23.0
-2752.122,16.0
-2750.137,49.0
-2748.184,25.0
-2746.246,27.0
-2744.242,20.0
-2742.189,37.0
-2740.251,39.0
-2738.155,26.0
-2736.192,29.0
-2734.259,79.0
-2732.113,39.0
-2730.1,22.0
-2728.126,16.0
-2726.076,28.0
-2724.063,38.0
-2722.018,20.0
-2719.987,24.0
-2718.009,45.0
-2716.131,12.0
-2714.181,23.0
-2712.277,29.0
-2710.305,36.0
-2708.461,24.0
-2706.369,26.0
-2704.332,17.0
-2702.315,54.0
-2700.236,20.0
-2698.182,32.0
-2696.2,28.0
-2694.196,26.0
-2692.061,17.0
-2690.0,38.0
-2687.979,37.0
-2685.854,50.0
-2683.796,40.0
-2681.798,25.0
-2679.769,30.0
-2677.757,34.0
-2675.738,40.0
-2673.79,30.0
-2671.708,17.0
-2669.731,22.0
-2667.635,45.0
-2665.637,35.0
-2663.612,41.0
-2661.617,41.0
-2659.543,25.0
-2657.536,33.0
-2655.443,30.0
-2653.575,31.0
-2651.425,27.0
-2649.397,29.0
-2647.443,39.0
-2645.45,30.0
-2643.503,34.0
-2641.608,16.0
-2639.522,18.0
-2637.612,46.0
-2635.617,56.0
-2633.572,35.0
-2631.584,21.0
-2629.543,39.0
-2627.549,14.0
-2625.566,28.0
-2623.526,41.0
-2621.59,31.0
-2619.667,23.0
-2617.616,29.0
-2615.614,19.0
-2613.545,30.0
-2611.594,20.0
-2609.599,14.0
-2607.631,46.0
-2605.724,22.0
-2603.69,40.0
-2601.809,41.0
-2599.866,23.0
-2597.933,17.0
-2595.925,23.0
-2593.982,24.0
-2591.961,22.0
-2590.04,25.0
-2588.15,16.0
-2586.132,11.0
-2584.311,27.0
-2582.421,40.0
-2580.452,22.0
-2578.458,15.0
-2576.445,30.0
-2574.34,53.0
-2572.379,24.0
-2570.476,11.0
-2568.455,22.0
-2566.432,30.0
-2564.455,64.0
-2562.603,17.0
-2560.501,23.0
-2558.504,38.0
-2556.538,31.0
-2554.511,19.0
-2552.624,16.0
-2550.634,25.0
-2548.704,23.0
-2546.687,45.0
-2544.651,35.0
-2542.705,32.0
-2540.677,27.0
-2538.607,8.0
-2536.689,23.0
-2534.628,43.0
-2532.68,29.0
-2530.759,35.0
-2528.778,36.0
-2526.861,45.0
-2524.899,12.0
-2522.919,18.0
-2520.953,16.0
-2519.099,21.0
-2517.276,47.0
-2515.38,32.0
-2513.552,49.0
-2511.654,41.0
-2509.702,39.0
-2507.804,33.0
-2505.817,38.0
-2503.869,45.0
-2501.94,37.0
-2500.008,54.0
-2498.0,24.0
-2496.038,44.0
-2494.056,46.0
-2492.109,53.0
-2490.15,53.0
-2488.112,37.0
-2486.183,59.0
-2484.273,65.0
-2482.28,35.0
-2480.445,45.0
-2478.49,50.0
-2476.456,44.0
-2474.504,40.0
-2472.351,46.0
-2470.38,42.0
-2468.359,34.0
-2466.345,59.0
-2464.357,49.0
-2462.32,26.0
-2460.39,20.0
-2458.286,33.0
-2456.3,41.0
-2454.371,29.0
-2452.334,30.0
-2450.395,30.0
-2448.464,28.0
-2446.525,49.0
-2444.58,32.0
-2442.617,39.0
-2440.694,26.0
-2438.678,84.0
-2436.714,31.0
-2434.638,38.0
-2432.695,50.0
-2430.631,48.0
-2428.745,32.0
-2426.74,35.0
-2424.731,28.0
-2422.788,45.0
-2420.776,32.0
-2418.746,49.0
-2416.726,38.0
-2414.734,42.0
-2412.743,36.0
-2410.845,24.0
-2408.879,38.0
-2406.868,33.0
-2405.031,39.0
-2402.979,29.0
-2400.984,31.0
-2398.993,32.0
-2396.981,31.0
-2395.011,37.0
-2393.067,34.0
-2391.094,35.0
-2389.246,25.0
-2387.185,63.0
-2385.207,45.0
-2383.086,25.0
-2381.115,28.0
-2379.054,33.0
-2376.982,37.0
-2375.033,57.0
-2373.08,37.0
-2371.155,36.0
-2369.111,54.0
-2367.21,40.0
-2365.183,42.0
-2363.19,34.0
-2361.166,52.0
-2359.281,43.0
-2357.257,50.0
-2355.421,55.0
-2353.37,29.0
-2351.381,68.0
-2349.46,44.0
-2347.345,26.0
-2345.211,50.0
-2343.099,59.0
-2340.983,54.0
-2338.979,41.0
-2336.996,31.0
-2334.99,49.0
-2332.927,23.0
-2330.964,47.0
-2328.94,94.0
-2326.913,68.0
-2324.947,75.0
