-1593.885,297.0
-1591.842,299.0
-1589.918,303.0
-1587.895,310.0
-1585.847,321.0
-1583.888,295.0
-1581.951,310.0
-1579.886,307.0
-1577.907,307.0
-1575.967,289.0
-1573.946,297.0
-1571.842,301.0
-1569.861,299.0
-1567.92,305.0
-1565.86,293.0
-1563.799,293.0
-1561.778,305.0
-1559.732,304.0
-1557.683,310.0
-1555.539,313.0
-1553.517,304.0
-1551.476,318.0
-1549.454,303.0
-1547.521,318.0
-1545.518,315.0
-1543.626,311.0
-1541.552,317.0
-1539.562,325.0
-1537.611,320.0
-1535.51,302.0
-1533.553,304.0
-1531.556,313.0
-1529.464,296.0
-1527.499,325.0
-1525.479,312.0
-1523.477,330.0
-1521.453,324.0
-1519.386,316.0
-1517.261,308.0
-1515.218,317.0
-1513.193,313.0
-1511.266,316.0
-1509.237,311.0
-1507.294,303.0
-1505.162,327.0
-1503.294,322.0
-1501.236,321.0
-1499.175,316.0
-1497.177,328.0
-1495.077,332.0
-1493.021,330.0
-1491.037,336.0
-1488.938,315.0
-1486.733,317.0
-1484.8,327.0
-1482.595,312.0
-1480.619,323.0
-1478.573,313.0
-1476.56,308.0
-1474.489,307.0
-1472.652,337.0
-1470.483,314.0
-1468.554,320.0
-1466.462,317.0
-1464.471,316.0
-1462.35,321.0
-1460.23,342.0
-1458.241,337.0
-1456.145,338.0
-1454.088,340.0
-1452.137,314.0
-1450.052,335.0
-1448.032,340.0
-1446.04,320.0
-1443.898,329.0
-1441.813,336.0
-1439.844,321.0
-1437.7,338.0
-1435.737,344.0
-1433.709,339.0
-1431.723,333.0
-1429.726,355.0
-1427.677,329.0
-1425.65,328.0
-1423.69,353.0
-1421.606,359.0
-1419.636,347.0
-1417.701,353.0
-1415.731,342.0
-1413.742,366.0
-1411.853,342.0
-1409.923,345.0
-1407.91,363.0
-1405.93,364.0
-1403.838,360.0
-1401.792,354.0
-1399.625,356.0
-1397.685,366.0
-1395.564,378.0
-1393.581,372.0
-1391.581,365.0
-1389.443,386.0
-1387.441,358.0
-1385.368,359.0
-1383.122,394.0
-1381.187,381.0
-1379.022,368.0
-1376.999,373.0
-1374.919,365.0
-1372.962,369.0
-1370.835,394.0
-1368.764,393.0
-1366.537,354.0
-1364.545,373.0
-1362.51,391.0
-1360.542,397.0
-1358.413,382.0
-1356.445,413.0
-1354.414,397.0
-1352.303,393.0
-1350.163,391.0
-1348.218,406.0
-1346.301,402.0
-1344.273,382.0
-1342.402,417.0
-1340.498,410.0
-1338.543,404.0
-1336.477,398.0
-1334.582,407.0
-1332.5,419.0
-1330.419,411.0
-1328.553,405.0
-1326.501,407.0
-1324.497,429.0
-1322.624,416.0
-1320.658,417.0
-1318.589,430.0
-1316.625,440.0
-1314.582,488.0
-1312.579,453.0
-1310.662,474.0
-1308.691,457.0
-1306.772,450.0
-1304.83,457.0
-1302.991,473.0
-1300.919,482.0
-1299.047,467.0
-1296.983,492.0
-1294.898,458.0
-1292.866,471.0
-1290.877,486.0
-1288.954,455.0
-1286.94,514.0
-1285.081,489.0
-1283.042,517.0
-1281.077,504.0
-1279.187,479.0
-1277.182,498.0
-1275.307,517.0
-1273.32,530.0
-1271.295,519.0
-1269.535,505.0
-1267.551,527.0
-1265.643,519.0
-1263.485,561.0
-1261.596,551.0
-1259.625,530.0
-1257.632,566.0
-1255.625,563.0
-1253.649,571.0
-1251.653,560.0
-1249.799,561.0
-1247.683,571.0
-1245.73,538.0
-1243.654,531.0
-1241.777,569.0
-1239.696,557.0
-1237.785,573.0
-1235.933,573.0
-1234.012,567.0
-1232.051,569.0
-1230.077,560.0
-1228.289,584.0
-1226.298,559.0
-1224.287,578.0
-1222.411,582.0
-1220.417,555.0
-1218.456,578.0
-1216.428,573.0
-1214.634,555.0
-1212.597,560.0
-1210.761,569.0
-1208.818,528.0
-1206.809,546.0
-1204.747,537.0
-1202.971,539.0
-1201.031,525.0
-1199.178,515.0
-1197.128,547.0
-1195.136,504.0
-1193.187,519.0
-1191.273,530.0
-1189.279,513.0
-1187.282,504.0
-1185.431,494.0
-1183.56,503.0
-1181.679,497.0
-1179.663,497.0
-1177.768,482.0
-1175.781,461.0
-1173.819,505.0
-1171.727,447.0
-1169.827,482.0
-1167.823,428.0
-1165.88,448.0
-1163.803,448.0
-1161.949,435.0
-1160.001,430.0
-1157.97,485.0
-1155.892,416.0
-1154.113,442.0
-1152.069,464.0
-1150.241,435.0
-1148.291,446.0
-1146.395,420.0
-1144.555,432.0
-1142.61,384.0
-1140.565,402.0
-1138.466,426.0
-1136.374,425.0
-1134.518,416.0
-1132.416,417.0
-1130.474,418.0
-1128.421,391.0
-1126.451,424.0
-1124.598,408.0
-1122.569,408.0
-1120.498,385.0
-1118.514,404.0
-1116.467,417.0
-1114.516,397.0
-1112.51,370.0
-1110.55,403.0
-1108.716,425.0
-1106.678,420.0
-1104.705,388.0
-1102.576,394.0
-1100.545,370.0
-1098.526,383.0
-1096.57,368.0
-1094.669,391.0
-1092.678,365.0
-1090.683,381.0
-1088.601,365.0
-1086.565,363.0
-1084.621,361.0
-1082.483,377.0
-1080.581,366.0
-1078.643,371.0
-1076.565,376.0
-1074.625,377.0
-1072.735,358.0
-1070.702,348.0
-1068.628,378.0
-1066.585,363.0
-1064.476,380.0
-1062.42,372.0
-1060.331,379.0
-1058.374,357.0
-1056.457,353.0
-1054.427,377.0
-1052.318,357.0
-1050.279,384.0
-1048.299,353.0
-1046.317,365.0
-1044.26,378.0
-1042.25,369.0
-1040.216,360.0
-1038.255,378.0
-1036.275,393.0
-1034.208,388.0
-1032.287,390.0
-1030.184,373.0
-1028.297,392.0
-1026.168,380.0
-1024.285,401.0
-1022.223,418.0
-1020.34,418.0
-1018.361,393.0
-1016.378,443.0
-1014.174,431.0
-1012.103,409.0
-1010.135,414.0
-1007.981,417.0
-1006.091,454.0
-1004.081,419.0
-1001.974,453.0
-999.993,428.0
-997.953,449.0
-995.955,453.0
-993.829,408.0
-991.858,440.0
-989.793,415.0
-987.734,440.0
-985.58,445.0
-983.624,471.0
-981.619,450.0
-979.589,455.0
-977.519,470.0
-975.269,470.0
-973.3,491.0
-971.208,509.0
-969.085,471.0
-967.102,487.0
-965.086,485.0
-963.196,504.0
-961.226,504.0
-959.255,460.0
-957.229,502.0
-955.254,509.0
-953.289,498.0
-951.488,471.0
-949.492,504.0
-947.665,445.0
-945.712,484.0
-943.673,512.0
-941.706,478.0
-939.683,525.0
-937.575,507.0
-935.545,518.0
-933.485,512.0
-931.526,517.0
-929.443,509.0
-927.443,496.0
-925.416,525.0
-923.461,543.0
-921.514,528.0
-919.493,568.0
-917.436,580.0
-915.384,559.0
-913.453,579.0
-911.486,550.0
-909.548,578.0
-907.638,564.0
-905.588,589.0
-903.564,555.0
-901.448,601.0
-899.207,609.0
-897.305,587.0
-895.201,587.0
-893.151,587.0
-891.275,590.0
-889.284,580.0
-887.221,570.0
-885.367,577.0
-883.341,573.0
-881.185,581.0
-879.381,573.0
-877.292,598.0
-875.436,577.0
-873.332,563.0
-871.515,570.0
-869.494,590.0
-867.326,582.0
-865.415,578.0
-863.355,570.0
-861.326,585.0
-859.292,563.0
-857.189,599.0
-855.291,591.0
-853.275,594.0
-851.144,606.0
-849.118,565.0
-847.154,582.0
-845.152,567.0
-843.201,601.0
-841.085,591.0
-839.095,589.0
-837.061,591.0
-835.191,574.0
-833.153,562.0
-831.197,593.0
-829.243,562.0
-827.236,544.0
-825.178,549.0
-823.258,547.0
-821.329,523.0
-819.41,527.0
-817.486,519.0
-815.53,550.0
-813.454,526.0
-811.582,512.0
-809.579,531.0
-807.709,513.0
-805.576,521.0
-803.7,514.0
-801.668,507.0
-799.825,554.0
-797.892,512.0
-795.828,503.0
-793.719,541.0
-791.703,539.0
-789.691,553.0
-787.663,532.0
-785.818,589.0
-783.69,568.0
-781.689,544.0
-779.669,556.0
-777.496,593.0
-775.565,595.0
-773.544,561.0
-771.443,567.0
-769.542,569.0
-767.534,581.0
-765.523,545.0
-763.511,500.0
-761.553,535.0
-759.57,545.0
-757.443,507.0
-755.54,483.0
-753.685,491.0
-751.568,448.0
-749.69,423.0
-747.667,426.0
-745.691,422.0
-743.737,413.0
-741.688,406.0
-739.453,400.0
-737.53,377.0
-735.566,349.0
-733.616,349.0
-731.528,320.0
-729.712,313.0
-727.753,318.0
-725.74,317.0
-723.742,289.0
-721.672,286.0
-719.672,293.0
-717.707,267.0
-715.786,260.0
-713.927,263.0
-711.956,267.0
-709.949,273.0
-708.055,265.0
-706.03,253.0
-703.881,241.0
-701.858,254.0
-699.79,243.0
-697.75,248.0
-695.788,235.0
-693.704,219.0
-691.803,220.0
-689.749,225.0
-687.797,218.0
-685.783,222.0
-683.809,212.0
-681.866,204.0
-679.828,201.0
-677.899,203.0
-675.903,205.0
-673.959,191.0
-671.875,190.0
